ANNEE,Regions_de_chargement,Regions_de_dechargement,Marchandises,Tkm(en millions),T(en milliers)
2021,Centre — Val de Loire,Nouvelle-Aquitaine,Textiles/Cuir,0,0
2021,Centre — Val de Loire,Nouvelle-Aquitaine,Bois/Papier/Edition,15,44
2021,Centre — Val de Loire,Nouvelle-Aquitaine,Coke/produits pétroliers raffinés,0,0
2021,Centre — Val de Loire,Nouvelle-Aquitaine,Chimie/Caoutchouc/Plastique,41,149
2021,Centre — Val de Loire,Nouvelle-Aquitaine,Minéraux non métalliques nca,49,374
2021,Centre — Val de Loire,Nouvelle-Aquitaine,Métaux/produits métalliques,11,45
2021,Centre — Val de Loire,Nouvelle-Aquitaine,Machines/Matériel nca,37,193
2021,Centre — Val de Loire,Nouvelle-Aquitaine,Matériel de transport,12,39
2021,Centre — Val de Loire,Nouvelle-Aquitaine,Meubles/Produits manufacturés nca,0,0
2021,Centre — Val de Loire,Nouvelle-Aquitaine,Matières premières secondaires/Déchets,37,191
2021,Centre — Val de Loire,Nouvelle-Aquitaine,Courrier/Colis,88,365
2021,Centre — Val de Loire,Nouvelle-Aquitaine,Matériel transports marchandises,0,0
2021,Centre — Val de Loire,Nouvelle-Aquitaine,Déménagements/Véhicules réparations,0,0
2021,Centre — Val de Loire,Nouvelle-Aquitaine,Marchandises groupées,197,793
2021,Centre — Val de Loire,Nouvelle-Aquitaine,Marchandises non identifiables,0,0
2021,Centre — Val de Loire,Occitanie,Agriculture/Chasse/Forêt/Pêche,91,192
2021,Centre — Val de Loire,Occitanie,Alimentaires/Boissons/Tabac,113,233
2021,Centre — Val de Loire,Occitanie,Bois/Papier/Edition,0,0
2021,Centre — Val de Loire,Occitanie,Chimie/Caoutchouc/Plastique,0,0
2021,Centre — Val de Loire,Occitanie,Minéraux non métalliques nca,0,0
2021,Centre — Val de Loire,Occitanie,Métaux/produits métalliques,0,0
2021,Centre — Val de Loire,Occitanie,Machines/Matériel nca,0,0
2021,Centre — Val de Loire,Occitanie,Matériel de transport,0,0
2021,Centre — Val de Loire,Occitanie,Meubles/Produits manufacturés nca,0,0
2021,Centre — Val de Loire,Occitanie,Matières premières secondaires/Déchets,0,0
2021,Centre — Val de Loire,Occitanie,Courrier/Colis,65,141
2021,Centre — Val de Loire,Occitanie,Matériel transports marchandises,0,0
2021,Centre — Val de Loire,Occitanie,Déménagements/Véhicules réparations,0,0
2021,Centre — Val de Loire,Occitanie,Marchandises groupées,70,168
2021,Centre — Val de Loire,Occitanie,Marchandises non identifiables,0,0
2021,Centre — Val de Loire,Occitanie,Marchandises nca (non classés ailleurs),0,0
2021,Centre — Val de Loire,Auvergne-Rhône-Alpes,Agriculture/Chasse/Forêt/Pêche,111,449
2021,Centre — Val de Loire,Auvergne-Rhône-Alpes,Houille/Lignite/Pétrole brut/Gaz,0,0
2021,Centre — Val de Loire,Auvergne-Rhône-Alpes,Minerais/produits extraction,0,0
2021,Centre — Val de Loire,Auvergne-Rhône-Alpes,Alimentaires/Boissons/Tabac,117,365
2021,Centre — Val de Loire,Auvergne-Rhône-Alpes,Textiles/Cuir,0,0
2021,Centre — Val de Loire,Auvergne-Rhône-Alpes,Bois/Papier/Edition,29,86
2021,Centre — Val de Loire,Auvergne-Rhône-Alpes,Coke/produits pétroliers raffinés,0,0
2021,Centre — Val de Loire,Auvergne-Rhône-Alpes,Chimie/Caoutchouc/Plastique,30,121
2021,Centre — Val de Loire,Auvergne-Rhône-Alpes,Minéraux non métalliques nca,50,207
2021,Centre — Val de Loire,Auvergne-Rhône-Alpes,Métaux/produits métalliques,25,86
2021,Centre — Val de Loire,Auvergne-Rhône-Alpes,Machines/Matériel nca,20,49
2021,Centre — Val de Loire,Auvergne-Rhône-Alpes,Matériel de transport,0,0
2021,Centre — Val de Loire,Auvergne-Rhône-Alpes,Meubles/Produits manufacturés nca,26,100
2021,Centre — Val de Loire,Auvergne-Rhône-Alpes,Matières premières secondaires/Déchets,0,0
2021,Centre — Val de Loire,Auvergne-Rhône-Alpes,Courrier/Colis,55,188
2021,Centre — Val de Loire,Auvergne-Rhône-Alpes,Matériel transports marchandises,13,37
2021,Centre — Val de Loire,Auvergne-Rhône-Alpes,Déménagements/Véhicules réparations,0,0
2021,Centre — Val de Loire,Auvergne-Rhône-Alpes,Marchandises groupées,229,696
2021,Centre — Val de Loire,Auvergne-Rhône-Alpes,Marchandises non identifiables,0,0
2021,Centre — Val de Loire,Provence-Alpes-Côte d’Azur,Agriculture/Chasse/Forêt/Pêche,60,102
2021,Centre — Val de Loire,Provence-Alpes-Côte d’Azur,Minerais/produits extraction,0,0
2021,Centre — Val de Loire,Provence-Alpes-Côte d’Azur,Alimentaires/Boissons/Tabac,29,57
2021,Centre — Val de Loire,Provence-Alpes-Côte d’Azur,Bois/Papier/Edition,0,0
2021,Centre — Val de Loire,Provence-Alpes-Côte d’Azur,Chimie/Caoutchouc/Plastique,0,0
2021,Centre — Val de Loire,Provence-Alpes-Côte d’Azur,Minéraux non métalliques nca,0,0
2021,Centre — Val de Loire,Provence-Alpes-Côte d’Azur,Métaux/produits métalliques,0,0
2021,Centre — Val de Loire,Provence-Alpes-Côte d’Azur,Machines/Matériel nca,0,0
2021,Centre — Val de Loire,Provence-Alpes-Côte d’Azur,Matériel de transport,0,0
2021,Centre — Val de Loire,Provence-Alpes-Côte d’Azur,Meubles/Produits manufacturés nca,0,0
2021,Centre — Val de Loire,Provence-Alpes-Côte d’Azur,Courrier/Colis,0,0
2021,Centre — Val de Loire,Provence-Alpes-Côte d’Azur,Marchandises groupées,63,112
2021,Centre — Val de Loire,Provence-Alpes-Côte d’Azur,Marchandises non identifiables,0,0
2021,Bourgogne-Franche-Comté,Ile-de-France,Agriculture/Chasse/Forêt/Pêche,50,288
2021,Bourgogne-Franche-Comté,Ile-de-France,Minerais/produits extraction,93,518
2021,Bourgogne-Franche-Comté,Ile-de-France,Alimentaires/Boissons/Tabac,72,315
2021,Bourgogne-Franche-Comté,Ile-de-France,Textiles/Cuir,0,0
2021,Bourgogne-Franche-Comté,Ile-de-France,Bois/Papier/Edition,14,93
2021,Bourgogne-Franche-Comté,Ile-de-France,Chimie/Caoutchouc/Plastique,33,131
2021,Bourgogne-Franche-Comté,Ile-de-France,Minéraux non métalliques nca,65,303
2021,Bourgogne-Franche-Comté,Ile-de-France,Métaux/produits métalliques,24,112
2021,Bourgogne-Franche-Comté,Ile-de-France,Machines/Matériel nca,9,41
2021,Bourgogne-Franche-Comté,Ile-de-France,Matériel de transport,19,67
2021,Bourgogne-Franche-Comté,Ile-de-France,Meubles/Produits manufacturés nca,11,34
2021,Bourgogne-Franche-Comté,Ile-de-France,Matières premières secondaires/Déchets,0,0
2021,Bourgogne-Franche-Comté,Ile-de-France,Courrier/Colis,154,668
2021,Bourgogne-Franche-Comté,Ile-de-France,Matériel transports marchandises,10,45
2021,Bourgogne-Franche-Comté,Ile-de-France,Déménagements/Véhicules réparations,0,0
2021,Bourgogne-Franche-Comté,Ile-de-France,Marchandises groupées,164,637
2021,Bourgogne-Franche-Comté,Ile-de-France,Marchandises non identifiables,0,0
2021,Bourgogne-Franche-Comté,Centre — Val de Loire,Agriculture/Chasse/Forêt/Pêche,67,482
2021,Bourgogne-Franche-Comté,Centre — Val de Loire,Houille/Lignite/Pétrole brut/Gaz,0,0
2021,Bourgogne-Franche-Comté,Centre — Val de Loire,Minerais/produits extraction,30,252
2021,Bourgogne-Franche-Comté,Centre — Val de Loire,Alimentaires/Boissons/Tabac,47,603
2021,Bourgogne-Franche-Comté,Centre — Val de Loire,Textiles/Cuir,0,0
2021,Bourgogne-Franche-Comté,Centre — Val de Loire,Bois/Papier/Edition,13,47
2021,Bourgogne-Franche-Comté,Centre — Val de Loire,Coke/produits pétroliers raffinés,0,0
2021,Bourgogne-Franche-Comté,Centre — Val de Loire,Chimie/Caoutchouc/Plastique,23,75
2021,Bourgogne-Franche-Comté,Centre — Val de Loire,Minéraux non métalliques nca,18,203
2021,Bourgogne-Franche-Comté,Centre — Val de Loire,Métaux/produits métalliques,10,89
2021,Bourgogne-Franche-Comté,Centre — Val de Loire,Machines/Matériel nca,0,0
2021,Bourgogne-Franche-Comté,Centre — Val de Loire,Matériel de transport,4,25
2021,Bourgogne-Franche-Comté,Centre — Val de Loire,Meubles/Produits manufacturés nca,0,0
2021,Bourgogne-Franche-Comté,Centre — Val de Loire,Matières premières secondaires/Déchets,26,153
2021,Bourgogne-Franche-Comté,Centre — Val de Loire,Courrier/Colis,26,115
2021,Bourgogne-Franche-Comté,Centre — Val de Loire,Matériel transports marchandises,0,0
2021,Bourgogne-Franche-Comté,Centre — Val de Loire,Déménagements/Véhicules réparations,0,0
2021,Bourgogne-Franche-Comté,Centre — Val de Loire,Marchandises groupées,118,458
2021,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,Agriculture/Chasse/Forêt/Pêche,715,9567
2021,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,Houille/Lignite/Pétrole brut/Gaz,22,217
2021,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,Minerais/produits extraction,415,13305
2021,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,Alimentaires/Boissons/Tabac,447,4573
2021,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,Textiles/Cuir,8,94
2021,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,Bois/Papier/Edition,56,555
2021,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,Coke/produits pétroliers raffinés,141,1581
2021,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,Chimie/Caoutchouc/Plastique,85,1609
2021,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,Minéraux non métalliques nca,305,9340
2021,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,Métaux/produits métalliques,82,1160
2021,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,Machines/Matériel nca,113,2345
2021,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,Matériel de transport,52,933
2021,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,Meubles/Produits manufacturés nca,17,225
2021,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,Matières premières secondaires/Déchets,181,2787
2021,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,Courrier/Colis,145,899
2021,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,Matériel transports marchandises,30,319
2021,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,Déménagements/Véhicules réparations,17,675
2021,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,Marchandises groupées,498,4416
2021,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,Marchandises non identifiables,24,178
2021,Bourgogne-Franche-Comté,Normandie,Agriculture/Chasse/Forêt/Pêche,35,86
2021,Bourgogne-Franche-Comté,Normandie,Minerais/produits extraction,0,0
2021,Bourgogne-Franche-Comté,Normandie,Alimentaires/Boissons/Tabac,16,38
2021,Bourgogne-Franche-Comté,Normandie,Bois/Papier/Edition,0,0
2021,Bourgogne-Franche-Comté,Normandie,Coke/produits pétroliers raffinés,0,0
2021,Bourgogne-Franche-Comté,Normandie,Chimie/Caoutchouc/Plastique,30,61
2021,Bourgogne-Franche-Comté,Normandie,Minéraux non métalliques nca,0,0
2021,Bourgogne-Franche-Comté,Normandie,Métaux/produits métalliques,0,0
2021,Bourgogne-Franche-Comté,Normandie,Machines/Matériel nca,0,0
2021,Bourgogne-Franche-Comté,Normandie,Matériel de transport,19,48
2021,Bourgogne-Franche-Comté,Normandie,Meubles/Produits manufacturés nca,0,0
2021,Bourgogne-Franche-Comté,Normandie,Matières premières secondaires/Déchets,0,0
2021,Bourgogne-Franche-Comté,Normandie,Courrier/Colis,0,0
2021,Bourgogne-Franche-Comté,Normandie,Matériel transports marchandises,0,0
2021,Bourgogne-Franche-Comté,Normandie,Marchandises groupées,96,241
2021,Bourgogne-Franche-Comté,Normandie,Marchandises non identifiables,0,0
2021,Bourgogne-Franche-Comté,Hauts-de-France,Agriculture/Chasse/Forêt/Pêche,43,121
2021,Bourgogne-Franche-Comté,Hauts-de-France,Minerais/produits extraction,20,91
2021,Bourgogne-Franche-Comté,Hauts-de-France,Alimentaires/Boissons/Tabac,95,245
2021,Bourgogne-Franche-Comté,Hauts-de-France,Textiles/Cuir,0,0
2021,Bourgogne-Franche-Comté,Hauts-de-France,Bois/Papier/Edition,0,0
2021,Bourgogne-Franche-Comté,Hauts-de-France,Chimie/Caoutchouc/Plastique,0,0
2021,Bourgogne-Franche-Comté,Hauts-de-France,Minéraux non métalliques nca,78,167
2021,Bourgogne-Franche-Comté,Hauts-de-France,Métaux/produits métalliques,18,51
2021,Bourgogne-Franche-Comté,Hauts-de-France,Machines/Matériel nca,27,59
2021,Bourgogne-Franche-Comté,Hauts-de-France,Matériel de transport,56,146
2021,Bourgogne-Franche-Comté,Hauts-de-France,Meubles/Produits manufacturés nca,0,0
2021,Bourgogne-Franche-Comté,Hauts-de-France,Matières premières secondaires/Déchets,0,0
2021,Bourgogne-Franche-Comté,Hauts-de-France,Courrier/Colis,65,250
2021,Bourgogne-Franche-Comté,Hauts-de-France,Matériel transports marchandises,42,99
2021,Bourgogne-Franche-Comté,Hauts-de-France,Déménagements/Véhicules réparations,0,0
2021,Bourgogne-Franche-Comté,Hauts-de-France,Marchandises groupées,227,642
2021,Bourgogne-Franche-Comté,Grand Est,Agriculture/Chasse/Forêt/Pêche,243,1653
2021,Bourgogne-Franche-Comté,Grand Est,Houille/Lignite/Pétrole brut/Gaz,0,0
2021,Bourgogne-Franche-Comté,Grand Est,Minerais/produits extraction,37,248
2021,Bourgogne-Franche-Comté,Grand Est,Alimentaires/Boissons/Tabac,120,534
2021,Bourgogne-Franche-Comté,Grand Est,Textiles/Cuir,0,0
2021,Bourgogne-Franche-Comté,Grand Est,Bois/Papier/Edition,20,131
2021,Bourgogne-Franche-Comté,Grand Est,Coke/produits pétroliers raffinés,36,227
2021,Bourgogne-Franche-Comté,Grand Est,Chimie/Caoutchouc/Plastique,50,206
2021,Bourgogne-Franche-Comté,Grand Est,Minéraux non métalliques nca,40,220
2021,Bourgogne-Franche-Comté,Grand Est,Métaux/produits métalliques,39,253
2021,Bourgogne-Franche-Comté,Grand Est,Machines/Matériel nca,17,134
2021,Bourgogne-Franche-Comté,Grand Est,Matériel de transport,57,346
2021,Bourgogne-Franche-Comté,Grand Est,Meubles/Produits manufacturés nca,0,0
2021,Bourgogne-Franche-Comté,Grand Est,Matières premières secondaires/Déchets,94,508
2021,Bourgogne-Franche-Comté,Grand Est,Courrier/Colis,54,208
2021,Bourgogne-Franche-Comté,Grand Est,Matériel transports marchandises,11,55
2021,Bourgogne-Franche-Comté,Grand Est,Marchandises groupées,191,938
2021,Bourgogne-Franche-Comté,Grand Est,Marchandises non identifiables,0,0
2021,Bourgogne-Franche-Comté,Pays de la Loire,Agriculture/Chasse/Forêt/Pêche,91,295
2021,Bourgogne-Franche-Comté,Pays de la Loire,Houille/Lignite/Pétrole brut/Gaz,0,0
2021,Bourgogne-Franche-Comté,Pays de la Loire,Minerais/produits extraction,0,0
2021,Bourgogne-Franche-Comté,Pays de la Loire,Alimentaires/Boissons/Tabac,29,65
2021,Bourgogne-Franche-Comté,Pays de la Loire,Textiles/Cuir,0,0
2021,Bourgogne-Franche-Comté,Pays de la Loire,Bois/Papier/Edition,11,32
2021,Bourgogne-Franche-Comté,Pays de la Loire,Coke/produits pétroliers raffinés,0,0
2021,Bourgogne-Franche-Comté,Pays de la Loire,Chimie/Caoutchouc/Plastique,0,0
2021,Bourgogne-Franche-Comté,Pays de la Loire,Minéraux non métalliques nca,17,40
2021,Bourgogne-Franche-Comté,Pays de la Loire,Métaux/produits métalliques,0,0
2021,Bourgogne-Franche-Comté,Pays de la Loire,Machines/Matériel nca,0,0
2021,Bourgogne-Franche-Comté,Pays de la Loire,Matériel de transport,0,0
2021,Bourgogne-Franche-Comté,Pays de la Loire,Meubles/Produits manufacturés nca,0,0
2021,Bourgogne-Franche-Comté,Pays de la Loire,Matières premières secondaires/Déchets,0,0
2021,Bourgogne-Franche-Comté,Pays de la Loire,Courrier/Colis,0,0
2021,Bourgogne-Franche-Comté,Pays de la Loire,Matériel transports marchandises,0,0
2021,Bourgogne-Franche-Comté,Pays de la Loire,Déménagements/Véhicules réparations,0,0
2021,Bourgogne-Franche-Comté,Pays de la Loire,Marchandises groupées,103,189
2021,Bourgogne-Franche-Comté,Bretagne,Agriculture/Chasse/Forêt/Pêche,47,80
2021,Bourgogne-Franche-Comté,Bretagne,Minerais/produits extraction,0,0
2021,Bourgogne-Franche-Comté,Bretagne,Alimentaires/Boissons/Tabac,0,0
2021,Bourgogne-Franche-Comté,Bretagne,Bois/Papier/Edition,0,0
2021,Bourgogne-Franche-Comté,Bretagne,Chimie/Caoutchouc/Plastique,0,0
2021,Bourgogne-Franche-Comté,Bretagne,Minéraux non métalliques nca,0,0
2021,Bourgogne-Franche-Comté,Bretagne,Métaux/produits métalliques,0,0
2021,Bourgogne-Franche-Comté,Bretagne,Machines/Matériel nca,0,0
2021,Bourgogne-Franche-Comté,Bretagne,Matériel de transport,0,0
2021,Bourgogne-Franche-Comté,Bretagne,Meubles/Produits manufacturés nca,0,0
2021,Bourgogne-Franche-Comté,Bretagne,Matières premières secondaires/Déchets,0,0
2021,Bourgogne-Franche-Comté,Bretagne,Courrier/Colis,0,0
2021,Bourgogne-Franche-Comté,Bretagne,Matériel transports marchandises,0,0
2021,Bourgogne-Franche-Comté,Bretagne,Marchandises groupées,52,99
2021,Bourgogne-Franche-Comté,Bretagne,Marchandises non identifiables,0,0
2021,Bourgogne-Franche-Comté,Nouvelle-Aquitaine,Agriculture/Chasse/Forêt/Pêche,97,193
2021,Bourgogne-Franche-Comté,Nouvelle-Aquitaine,Alimentaires/Boissons/Tabac,47,100
2021,Bourgogne-Franche-Comté,Nouvelle-Aquitaine,Textiles/Cuir,0,0
2021,Bourgogne-Franche-Comté,Nouvelle-Aquitaine,Bois/Papier/Edition,0,0
2021,Bourgogne-Franche-Comté,Nouvelle-Aquitaine,Chimie/Caoutchouc/Plastique,0,0
2021,Bourgogne-Franche-Comté,Nouvelle-Aquitaine,Minéraux non métalliques nca,36,64
2021,Bourgogne-Franche-Comté,Nouvelle-Aquitaine,Métaux/produits métalliques,0,0
2021,Bourgogne-Franche-Comté,Nouvelle-Aquitaine,Machines/Matériel nca,0,0
2021,Bourgogne-Franche-Comté,Nouvelle-Aquitaine,Matériel de transport,0,0
2021,Bourgogne-Franche-Comté,Nouvelle-Aquitaine,Meubles/Produits manufacturés nca,0,0
2021,Bourgogne-Franche-Comté,Nouvelle-Aquitaine,Matières premières secondaires/Déchets,0,0
2021,Bourgogne-Franche-Comté,Nouvelle-Aquitaine,Courrier/Colis,0,0
2021,Bourgogne-Franche-Comté,Nouvelle-Aquitaine,Matériel transports marchandises,0,0
2021,Bourgogne-Franche-Comté,Nouvelle-Aquitaine,Déménagements/Véhicules réparations,0,0
2021,Bourgogne-Franche-Comté,Nouvelle-Aquitaine,Marchandises groupées,64,139
2021,Bourgogne-Franche-Comté,Occitanie,Agriculture/Chasse/Forêt/Pêche,42,79
2021,Bourgogne-Franche-Comté,Occitanie,Minerais/produits extraction,0,0
2021,Bourgogne-Franche-Comté,Occitanie,Alimentaires/Boissons/Tabac,45,99
2021,Bourgogne-Franche-Comté,Occitanie,Textiles/Cuir,0,0
2021,Bourgogne-Franche-Comté,Occitanie,Bois/Papier/Edition,0,0
2021,Bourgogne-Franche-Comté,Occitanie,Coke/produits pétroliers raffinés,0,0
2021,Bourgogne-Franche-Comté,Occitanie,Chimie/Caoutchouc/Plastique,0,0
2021,Bourgogne-Franche-Comté,Occitanie,Minéraux non métalliques nca,31,91
2021,Bourgogne-Franche-Comté,Occitanie,Métaux/produits métalliques,0,0
2021,Bourgogne-Franche-Comté,Occitanie,Machines/Matériel nca,0,0
2021,Bourgogne-Franche-Comté,Occitanie,Matériel de transport,0,0
